Box Barcode,FileBarcode,Sales Invoice No,Sales Invoice Date,SRN No,SRN Date,ARA Doc No,ARA City,STN No,STN Date,STN From,STN To,LRNo,Comment,Billing Location,Customer Name,SAN No,Inventory Adj,SAN A,Location
KL3300630993,K3393421162,1206479058,20.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421163,1206479057,20.10.2016,,,,,,,,,,,Bhubneshwar,VIDEO ZONE,,,,BHUBNESHWAR
KL3300630993,K3393421164,1206479056,20.10.2016,,,,,,,,,,,Bhubneshwar,VIDEO ZONE,,,,BHUBNESHWAR
KL3300630993,K3393421165,1206479055,20.10.2016,,,,,,,,,,,Bhubneshwar,UMA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421166,1206479054,20.10.2016,,,,,,,,,,,Bhubneshwar,UMA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421167,1206479053,20.10.2016,,,,,,,,,,,Bhubneshwar,Rohit Sales and Service,,,,BHUBNESHWAR
KL3300630993,K3393421168,1206479052,20.10.2016,,,,,,,,,,,Bhubneshwar,DIGVIJAY ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421169,1206479051,20.10.2016,,,,,,,,,,,Bhubneshwar,DIGVIJAY ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421170,1206479050,20.10.2016,,,,,,,,,,,Bhubneshwar,VEENA HOUSE,,,,BHUBNESHWAR
KL3300630993,K3393421171,1206479049,20.10.2016,,,,,,,,,,,Bhubneshwar,SRI RAM AGENCY,,,,BHUBNESHWAR
KL3300630993,K3393421172,1206479048,20.10.2016,,,,,,,,,,,Bhubneshwar,SRI RAM AGENCY,,,,BHUBNESHWAR
KL3300630993,K3393421173,1206479047,20.10.2016,,,,,,,,,,,Bhubneshwar,G N ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421174,1206479046,20.10.2016,,,,,,,,,,,Bhubneshwar,G N ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421175,1206479045,20.10.2016,,,,,,,,,,,Bhubneshwar,RADIANT ENTERPRISES,,,,BHUBNESHWAR
KL3300630993,K3393421176,1206479044,20.10.2016,,,,,,,,,,,Bhubneshwar,RADIANT ENTERPRISES,,,,BHUBNESHWAR
KL3300630993,K3393421177,1206479043,20.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393421178,1206479042,20.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393421179,1206479041,20.10.2016,,,,,,,,,,,Bhubneshwar,HINDUSTAN ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421180,1206479040,20.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421181,1206479039,20.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421182,1206479038,20.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421183,1206479037,20.10.2016,,,,,,,,,,,Bhubneshwar,SPECTRA VISION,,,,BHUBNESHWAR
KL3300630993,K3393421184,1206479036,20.10.2016,,,,,,,,,,,Bhubneshwar,SPECTRA VISION,,,,BHUBNESHWAR
KL3300630993,K3393421185,1206479035,20.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421186,1206479034,20.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421187,1206479033,20.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421188,1206479032,20.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630993,K3393421189,1206479031,20.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630993,K3393421190,1206479030,19.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393421191,1206479029,19.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421192,1206479028,19.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393421193,1206479027,19.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393421194,1206479026,19.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393421195,1206479025,19.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393421196,1206479024,19.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393421197,1206479023,19.10.2016,,,,,,,,,,,Bhubneshwar,RELIANCE RETAIL LIMITED,,,,BHUBNESHWAR
KL3300630993,K3393421198,1206479022,19.10.2016,,,,,,,,,,,Bhubneshwar,RELIANCE RETAIL LIMITED,,,,BHUBNESHWAR
KL3300630993,K3393421199,1206479021,19.10.2016,,,,,,,,,,,Bhubneshwar,PRABHU,,,,BHUBNESHWAR
KL3300630993,K3393421200,1206479020,19.10.2016,,,,,,,,,,,Bhubneshwar,PRABHU,,,,BHUBNESHWAR
KL3300630993,K3393421201,1206479019,19.10.2016,,,,,,,,,,,Bhubneshwar,SONGYUKTA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421202,1206479018,19.10.2016,,,,,,,,,,,Bhubneshwar,SONGYUKTA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421203,1206479017,19.10.2016,,,,,,,,,,,Bhubneshwar,SONGYUKTA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421204,1206479016,19.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630993,K3393421205,1206479015,19.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393421206,1206479014,19.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421207,1206479013,19.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393421208,1206479012,19.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393421209,1206479011,19.10.2016,,,,,,,,,,,Bhubneshwar,SAHEB DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393421210,1206479010,19.10.2016,,,,,,,,,,,Bhubneshwar,DOORDARSHAN,,,,BHUBNESHWAR
KL3300630993,K3393421211,1206479009,19.10.2016,,,,,,,,,,,Bhubneshwar,DOORDARSHAN,,,,BHUBNESHWAR
KL3300630993,K3393421212,1206479008,19.10.2016,,,,,,,,,,,Bhubneshwar,SAHOO DISTRIBUTERS PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393421213,1206479007,19.10.2016,,,,,,,,,,,Bhubneshwar,DOORDARSHAN,,,,BHUBNESHWAR
KL3300630993,K3393421214,1206479006,19.10.2016,,,,,,,,,,,Bhubneshwar,DOORDARSHAN,,,,BHUBNESHWAR
KL3300630993,K3393421215,1206479005,19.10.2016,,,,,,,,,,,Bhubneshwar,DOORDARSHAN,,,,BHUBNESHWAR
KL3300630993,K3393421216,1206479004,19.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393421217,1206479003,19.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393421218,1206479002,19.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630993,K3393421219,1206479001,19.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630991,K3393421220,1206479664,31.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421221,1206479663,31.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421222,1206479662,31.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421223,1206479661,31.10.2016,,,,,,,,,,,Bhubneshwar,AABANS,,,,BHUBNESHWAR
KL3300630991,K3393421224,1206479660,31.10.2016,,,,,,,,,,,Bhubneshwar,PRABHU,,,,BHUBNESHWAR
KL3300630991,K3393421225,1206479659,31.10.2016,,,,,,,,,,,Bhubneshwar,SONGYUKTA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421226,1206479658,31.10.2016,,,,,,,,,,,Bhubneshwar,INSTACARE AND SERVICES,,,,BHUBNESHWAR
KL3300630991,K3393421227,1206479657,31.10.2016,,,,,,,,,,,Bhubneshwar,DIGVIJAY ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421228,1206479656,31.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421229,1206479655,31.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630991,K3393421230,1206479654,31.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630991,K3393421231,1206479653,31.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630991,K3393421232,1206479652,31.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630991,K3393421233,1206479651,31.10.2016,,,,,,,,,,,Bhubneshwar,Nilamadhab Refrigeration,,,,BHUBNESHWAR
KL3300630991,K3393421234,1206479650,31.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630991,K3393421235,1206479649,31.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421236,1206479648,31.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421237,1206479647,31.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421238,1206479646,31.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421239,1206479645,31.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421240,1206479644,31.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421241,1206479643,31.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421242,1206479642,31.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421243,1206479641,31.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421244,1206479640,31.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421245,1206479639,31.10.2016,,,,,,,,,,,Bhubneshwar,DOORDARSHAN,,,,BHUBNESHWAR
KL3300630991,K3393421246,1206479638,31.10.2016,,,,,,,,,,,Bhubneshwar,RADIANT ENTERPRISES,,,,BHUBNESHWAR
KL3300630991,K3393421247,1206479637,31.10.2016,,,,,,,,,,,Bhubneshwar,SAHEB DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393421248,1206479636,31.10.2016,,,,,,,,,,,Bhubneshwar,MAHAVIR AGENCIES,,,,BHUBNESHWAR
KL3300630991,K3393421249,1206479635,31.10.2016,,,,,,,,,,,Bhubneshwar,GALAXY,,,,BHUBNESHWAR
KL3300630991,K3393421250,1206479634,31.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630991,K3393421251,1206479633,31.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630991,K3393421252,1206479632,31.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630991,K3393421253,1206479631,31.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630991,K3393421254,1206479630,31.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630991,K3393421255,1206479629,31.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421256,1206479628,31.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421257,1206479627,31.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421258,1206479626,31.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421259,1206479625,31.10.2016,,,,,,,,,,,Bhubneshwar,SPECTRA VISION,,,,BHUBNESHWAR
KL3300630991,K3393421260,1206479624,31.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421261,1206479623,31.10.2016,,,,,,,,,,,Bhubneshwar,HINDUSTAN ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421262,1206479622,31.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421263,1206479621,31.10.2016,,,,,,,,,,,Bhubneshwar,ONE TIME EMP - BBSR (EPP),,,,BHUBNESHWAR
KL3300630991,K3393421264,1206479620,31.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393421265,1206479619,31.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421266,1206479618,31.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421267,1206479617,31.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421268,1206479616,31.10.2016,,,,,,,,,,,Bhubneshwar,ANIS REFRIGERATION,,,,BHUBNESHWAR
KL3300630991,K3393421269,1206479615,31.10.2016,,,,,,,,,,,Bhubneshwar,ANIS REFRIGERATION,,,,BHUBNESHWAR
KL3300630991,K3393421270,1206479614,31.10.2016,,,,,,,,,,,Bhubneshwar,ANIS REFRIGERATION,,,,BHUBNESHWAR
KL3300630991,K3393421271,1206479613,31.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421272,1206479612,31.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421273,1206479611,31.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421274,1206479610,31.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421275,1206479609,31.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421276,1206479608,31.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421277,1206479607,31.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421278,1206479606,31.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630991,K3393421279,1206479605,31.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421280,1206479604,31.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421281,1206479603,31.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421282,1206479602,31.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421283,1206479601,31.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421284,1206479600,29.10.2016,,,,,,,,,,,Bhubneshwar,G N ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421285,1206479599,29.10.2016,,,,,,,,,,,Bhubneshwar,G N ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421286,1206479598,29.10.2016,,,,,,,,,,,Bhubneshwar,SAHOO DISTRIBUTERS PVT. LTD.,,,,BHUBNESHWAR
KL3300630991,K3393421287,1206479597,29.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421288,1206479596,29.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421289,1206479595,29.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421290,1206479594,29.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421291,1206479593,29.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421292,1206479592,29.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421293,1206479591,29.10.2016,,,,,,,,,,,Bhubneshwar,G N ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421294,1206479590,29.10.2016,,,,,,,,,,,Bhubneshwar,RADIANT ENTERPRISES,,,,BHUBNESHWAR
KL3300630991,K3393421295,1206479589,29.10.2016,,,,,,,,,,,Bhubneshwar,RADIANT ENTERPRISES,,,,BHUBNESHWAR
KL3300630991,K3393421296,1206479588,29.10.2016,,,,,,,,,,,Bhubneshwar,SAHOO DISTRIBUTERS PVT. LTD.,,,,BHUBNESHWAR
KL3300630991,K3393421297,1206479587,29.10.2016,,,,,,,,,,,Bhubneshwar,SAHOO DISTRIBUTERS PVT. LTD.,,,,BHUBNESHWAR
KL3300630991,K3393421298,1206479586,29.10.2016,,,,,,,,,,,Bhubneshwar,SAHOO DISTRIBUTERS PVT. LTD.,,,,BHUBNESHWAR
KL3300630991,K3393421299,1206479585,29.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421300,1206479584,29.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421301,1206479583,29.10.2016,,,,,,,,,,,Bhubneshwar,DIGVIJAY ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421302,1206479582,29.10.2016,,,,,,,,,,,Bhubneshwar,DIGVIJAY ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421303,1206479581,29.10.2016,,,,,,,,,,,Bhubneshwar,DIGVIJAY ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421304,1206479580,29.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630991,K3393421305,1206479579,29.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630991,K3393421306,1206479578,29.10.2016,,,,,,,,,,,Bhubneshwar,RAJDHANI ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421307,1206479577,29.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421308,1206479576,29.10.2016,,,,,,,,,,,Bhubneshwar,RAJDHANI ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421309,1206479575,29.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421310,1206479574,29.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421311,1206479573,28.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421312,1206479572,28.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421313,1206479571,28.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421314,1206479570,28.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421315,1206479569,28.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421316,1206479568,28.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421317,1206479567,28.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421318,1206479566,28.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393421319,1206479565,28.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421320,1206479564,28.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421321,1206479563,28.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421322,1206479562,28.10.2016,,,,,,,,,,,Bhubneshwar,SAHEB DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393421323,1206479561,28.10.2016,,,,,,,,,,,Bhubneshwar,P.K ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421324,1206479560,28.10.2016,,,,,,,,,,,Bhubneshwar,P.K.ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421325,1206479559,28.10.2016,,,,,,,,,,,Bhubneshwar,KALINGA SALES,,,,BHUBNESHWAR
KL3300630991,K3393421326,1206479558,28.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421327,1206479557,28.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393421328,1206479556,28.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393421329,1206479555,28.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421330,1206479554,28.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630991,K3393421331,1206479553,28.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421332,1206479552,28.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421333,1206479551,28.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421334,1206479550,28.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421335,1206479549,28.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421336,1206479548,28.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421337,1206479547,28.10.2016,,,,,,,,,,,Bhubneshwar,GALAXY,,,,BHUBNESHWAR
KL3300630991,K3393421338,1206479546,28.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393421339,1206479545,28.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393421340,1206479544,28.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393421341,1206479543,28.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393421342,1206479542,28.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393421343,1206479541,28.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393421344,1206479540,28.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393421345,1206479539,28.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393421346,1206479538,28.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393421347,1206479537,28.10.2016,,,,,,,,,,,Bhubneshwar,DOORDARSHAN,,,,BHUBNESHWAR
KL3300630991,K3393421348,1206479536,28.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630991,K3393421349,1206479535,28.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630991,K3393421350,1206479534,28.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421351,1206479533,28.10.2016,,,,,,,,,,,Bhubneshwar,HINDUSTAN ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393421352,1206479532,28.10.2016,,,,,,,,,,,Bhubneshwar,SPECTRA VISION,,,,BHUBNESHWAR
KL3300630991,K3393421353,1206479531,28.10.2016,,,,,,,,,,,Bhubneshwar,RADIANT ENTERPRISES,,,,BHUBNESHWAR
KL3300630991,K3393421354,1206479530,28.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
